Timestamp,Username,VideoID,Comment,Date,Cleaning,Normalisasi,Tokenization,Stopwords,Stemming
2024-02-20T18:26:38Z,@imamkambali6196,Ua21uPr1eRc,Quik Qoun ini memecah belah Rakyat sok tau ( pinter) bro lu ngoceh opo lihaten kecurangan yg terjadi di bawah pejabat MK,2024-02-20T18:26:38Z,quik qoun ini memecah belah rakyat sok tau pinter bro lu ngoceh opo lihaten kecurangan yg terjadi di bawah pejabat mk,quik qoun ini memecah belah rakyat sok tau pintar bro kamu mengoceh opo lihaten kecurangan yang terjadi di bawah pejabat maka,"['quik', 'qoun', 'ini', 'memecah', 'belah', 'rakyat', 'sok', 'tau', 'pintar', 'bro', 'kamu', 'mengoceh', 'opo', 'lihaten', 'kecurangan', 'yang', 'terjadi', 'di', 'bawah', 'pejabat', 'maka']","['quik', 'qoun', 'memecah', 'belah', 'rakyat', 'sok', 'tau', 'pintar', 'bro', 'mengoceh', 'opo', 'lihaten', 'kecurangan', 'pejabat']",quik qoun pecah belah rakyat sok tau pintar bro oceh opo lihaten curang jabat
2024-02-20T17:56:50Z,@imamkambali6196,Ua21uPr1eRc,Yang curang semoga segera dilaknat pejabat yang mentang2 segera bertaubat karena tuhan tidak suka berhianat,2024-02-20T17:56:50Z,yang curang semoga segera dilaknat pejabat yang mentang2 segera bertaubat karena tuhan tidak suka berhianat,yang curang semoga segera dilaknat pejabat yang mentang2 segera bertaubat karena tuhan tidak suka berhianat,"['yang', 'curang', 'semoga', 'segera', 'dilaknat', 'pejabat', 'yang', 'mentang2', 'segera', 'bertaubat', 'karena', 'tuhan', 'tidak', 'suka', 'berhianat']","['curang', 'semoga', 'dilaknat', 'pejabat', 'mentang2', 'bertaubat', 'tuhan', 'suka', 'berhianat']",curang moga laknat jabat mentang2 taubat tuhan suka berhianat
2024-02-20T17:14:38Z,@dwi_raharjo,Ua21uPr1eRc,"Dalam kedisiplinan mematuhi aturan kesehatan, kita menunjukkan kepedulian terhadap masyarakat.",2024-02-20T17:14:38Z,dalam kedisiplinan mematuhi aturan kesehatan kita menunjukkan kepedulian terhadap masyarakat,dalam kedisiplinan mematuhi aturan kesehatan kita menunjukkan kepedulian terhadap masyarakat,"['dalam', 'kedisiplinan', 'mematuhi', 'aturan', 'kesehatan', 'kita', 'menunjukkan', 'kepedulian', 'terhadap', 'masyarakat']","['kedisiplinan', 'mematuhi', 'aturan', 'kesehatan', 'kepedulian', 'masyarakat']",disiplin patuh atur sehat peduli masyarakat
2024-02-20T17:09:35Z,@yandi_prataya,Ua21uPr1eRc,Pendidikan jarak jauh menawarkan alternatif belajar yang efektif,2024-02-20T17:09:35Z,pendidikan jarak jauh menawarkan alternatif belajar yang efektif,pendidikan jarak jauh menawarkan alternatif belajar yang efektif,"['pendidikan', 'jarak', 'jauh', 'menawarkan', 'alternatif', 'belajar', 'yang', 'efektif']","['pendidikan', 'jarak', 'menawarkan', 'alternatif', 'belajar', 'efektif']",didik jarak tawar alternatif ajar efektif
2024-02-20T16:56:18Z,@inez_hauraa,Ua21uPr1eRc,"Melalui vaksinasi, kita melibatkan diri dalam upaya global melawan COVID-19.",2024-02-20T16:56:18Z,melalui vaksinasi kita melibatkan diri dalam upaya global melawan covid,melalui vaksinasi kita melibatkan diri dalam upaya global melawan covid,"['melalui', 'vaksinasi', 'kita', 'melibatkan', 'diri', 'dalam', 'upaya', 'global', 'melawan', 'covid']","['vaksinasi', 'melibatkan', 'upaya', 'global', 'melawan', 'covid']",vaksinasi libat upaya global lawan covid
2024-02-20T16:42:34Z,@user-cw8df6jv8e,Ua21uPr1eRc,"Di desa memang begtu, ap lgi perangkat kabupaten",2024-02-20T16:42:34Z,di desa memang begtu ap lgi perangkat kabupaten,di desa memang begtu apa lagi perangkat kabupaten,"['di', 'desa', 'memang', 'begtu', 'apa', 'lagi', 'perangkat', 'kabupaten']","['desa', 'begtu', 'perangkat', 'kabupaten']",desa begtu perangkat kabupaten
2024-02-20T16:05:16Z,@user-lx3rm1wz6c,Ua21uPr1eRc,Kalau yg kalah pasti omong nya curang memang orang pilih Presiden nya yg lain Peresiden nya sombong,2024-02-20T16:05:16Z,kalau yg kalah pasti omong nya curang memang orang pilih presiden nya yg lain peresiden nya sombong,kalau yang kalah pasti omong ya curang memang orang pilih presiden ya yang lain peresiden ya sombong,"['kalau', 'yang', 'kalah', 'pasti', 'omong', 'ya', 'curang', 'memang', 'orang', 'pilih', 'presiden', 'ya', 'yang', 'lain', 'peresiden', 'ya', 'sombong']","['kalah', 'omong', 'curang', 'orang', 'pilih', 'presiden', 'peresiden', 'sombong']",kalah omong curang orang pilih presiden residen sombong
2024-02-20T15:39:03Z,@dewisamsuliah9457,Ua21uPr1eRc,Penipuan berjamaah...mumpung berkuasa,2024-02-20T15:39:03Z,penipuan berjamaah mumpung berkuasa,penipuan berjamaah mumpung berkuasa,"['penipuan', 'berjamaah', 'mumpung', 'berkuasa']","['penipuan', 'berjamaah', 'mumpung', 'berkuasa']",tipu jamaah mumpung kuasa
2024-02-20T15:22:18Z,@dharsonofarras5390,Ua21uPr1eRc,"Posisi Menang PasLon Capres dan Cawapres versi Quick Count  :<br>PasLon  01  :  Menang (isi nasib)<br>PasLon  02  :  Menang (merasa senang)<br>PasLon  03  :  Menang (gung malu)<br>mulai dari pemilu 2004 sampai dengan pemilu 2024 bagi PasLon yang kalah pasti selalu judul sinetron nya sama yaitu pemilu curang TSM ... lagu lama kaset kusut ,,, basi<br>hargai kerja keras petugas KPPS seluruh indonesia yang telah mengawal suara rakyat hasil demokrasi",2024-02-20T15:22:18Z,posisi menang paslon capres dan cawapres versi quick count paslon menang isi nasibpaslon menang merasa senangpaslon menang gung malumulai dari pemilu sampai dengan pemilu bagi paslon yang kalah pasti selalu judul sinetron nya sama yaitu pemilu curang tsm lagu lama kaset kusut basihargai kerja keras petugas kpps seluruh indonesia yang telah mengawal suara rakyat hasil demokrasi,posisi menang paslon capres dan cawapres versi quick count paslon menang isi nasibpaslon menang merasa senangpaslon menang gung malumulai dari pemilu sampai dengan pemilu bagi paslon yang kalah pasti selalu judul sinetron ya sama yaitu pemilu curang tsm lagu lama kaset kusut basihargai kerja keras petugas kpps seluruh indonesia yang telah mengawal suara rakyat hasil demokrasi,"['posisi', 'menang', 'paslon', 'capres', 'dan', 'cawapres', 'versi', 'quick', 'count', 'paslon', 'menang', 'isi', 'nasibpaslon', 'menang', 'merasa', 'senangpaslon', 'menang', 'gung', 'malumulai', 'dari', 'pemilu', 'sampai', 'dengan', 'pemilu', 'bagi', 'paslon', 'yang', 'kalah', 'pasti', 'selalu', 'judul', 'sinetron', 'ya', 'sama', 'yaitu', 'pemilu', 'curang', 'tsm', 'lagu', 'lama', 'kaset', 'kusut', 'basihargai', 'kerja', 'keras', 'petugas', 'kpps', 'seluruh', 'indonesia', 'yang', 'telah', 'mengawal', 'suara', 'rakyat', 'hasil', 'demokrasi']","['posisi', 'menang', 'paslon', 'capres', 'cawapres', 'versi', 'quick', 'count', 'paslon', 'menang', 'isi', 'nasibpaslon', 'menang', 'senangpaslon', 'menang', 'gung', 'malumulai', 'pemilu', 'pemilu', 'paslon', 'kalah', 'judul', 'sinetron', 'pemilu', 'curang', 'tsm', 'lagu', 'kaset', 'kusut', 'basihargai', 'kerja', 'keras', 'petugas', 'kpps', 'indonesia', 'mengawal', 'suara', 'rakyat', 'hasil', 'demokrasi']",posisi menang paslon capres cawapres versi quick count paslon menang isi nasibpaslon menang senangpaslon menang gung malumulai milu milu paslon kalah judul sinetron milu curang tsm lagu kaset kusut basihargai kerja keras tugas kpps indonesia awal suara rakyat hasil demokrasi
2024-02-20T14:38:15Z,@DedekDedek-nu3wv,Ua21uPr1eRc,"Kubu 01 dan 03 pasti bilang pemilu ini curang,kalau pengin bukti kubu 01 dan 03 turun kesetiap daerah biar kubu 01 dan 03 dipermalukan rakyat",2024-02-20T14:38:15Z,kubu dan pasti bilang pemilu ini curangkalau pengin bukti kubu dan turun kesetiap daerah biar kubu dan dipermalukan rakyat,kubu dan pasti bilang pemilu ini curangkalau pengin bukti kubu dan turun kesetiap daerah biar kubu dan dipermalukan rakyat,"['kubu', 'dan', 'pasti', 'bilang', 'pemilu', 'ini', 'curangkalau', 'pengin', 'bukti', 'kubu', 'dan', 'turun', 'kesetiap', 'daerah', 'biar', 'kubu', 'dan', 'dipermalukan', 'rakyat']","['kubu', 'bilang', 'pemilu', 'curangkalau', 'pengin', 'bukti', 'kubu', 'turun', 'kesetiap', 'daerah', 'biar', 'kubu', 'dipermalukan', 'rakyat']",kubu bilang milu curangkalau pengin bukti kubu turun tiap daerah biar kubu malu rakyat
2024-02-20T14:33:46Z,@DedekDedek-nu3wv,Ua21uPr1eRc,"Paslon01 dan 03 jangan sekali2 mengancam 02 ,karna rakyat yg memilih",2024-02-20T14:33:46Z,paslon01 dan jangan sekali2 mengancam karna rakyat yg memilih,paslon01 dan jangan sekali-kali mengancam karena rakyat yang memilih,"['paslon01', 'dan', 'jangan', 'sekali-kali', 'mengancam', 'karena', 'rakyat', 'yang', 'memilih']","['paslon01', 'mengancam', 'rakyat', 'memilih']",paslon01 ancam rakyat pilih
2024-02-20T13:49:21Z,@ruspindi,Ua21uPr1eRc,Mengikuti,2024-02-20T13:49:21Z,mengikuti,mengikuti,['mengikuti'],['mengikuti'],ikut
2024-02-20T13:39:23Z,@ghilangrisky4045,Ua21uPr1eRc,Qufjfiw original 😅rifi iris halus di Boru idjgi i❤,2024-02-20T13:39:23Z,qufjfiw original rifi iris halus di boru idjgi i,qufjfiw original rifi iris halus di boru idjgi i,"['qufjfiw', 'original', 'rifi', 'iris', 'halus', 'di', 'boru', 'idjgi', 'i']","['qufjfiw', 'original', 'rifi', 'iris', 'halus', 'boru', 'idjgi', 'i']",qufjfiw original rifi iris halus boru idjgi i
2024-02-20T13:01:17Z,@savidanfathan8992,Ua21uPr1eRc,Inilah suara rakyat.yang bilang curang.suruh turun ke desa desa dan tanya langsung ke rakyat. Siapa yang rakyat pilih pilpres tahun ini..jangan otak kotor,2024-02-20T13:01:17Z,inilah suara rakyat yang bilang curang suruh turun ke desa desa dan tanya langsung ke rakyat siapa yang rakyat pilih pilpres tahun ini jangan otak kotor,inilah suara rakyat yang bilang curang suruh turun ke desa desa dan tanya langsung ke rakyat siapa yang rakyat pilih pilpres tahun ini jangan otak kotor,"['inilah', 'suara', 'rakyat', 'yang', 'bilang', 'curang', 'suruh', 'turun', 'ke', 'desa', 'desa', 'dan', 'tanya', 'langsung', 'ke', 'rakyat', 'siapa', 'yang', 'rakyat', 'pilih', 'pilpres', 'tahun', 'ini', 'jangan', 'otak', 'kotor']","['suara', 'rakyat', 'bilang', 'curang', 'suruh', 'turun', 'desa', 'desa', 'langsung', 'rakyat', 'rakyat', 'pilih', 'pilpres', 'otak', 'kotor']",suara rakyat bilang curang suruh turun desa desa langsung rakyat rakyat pilih pilpres otak kotor
2024-02-20T13:00:55Z,@user-wm9ex7cp9u,Ua21uPr1eRc,"Yang kalah masti bingong? Maklum yg namanya orang kalah  bingong dan strees <a href=""https://www.youtube.com/watch?v=Ua21uPr1eRc&amp;t=1363"">22:43</a> s <a href=""https://www.youtube.com/watch?v=Ua21uPr1eRc&amp;t=1363"">22:43</a> s <a href=""https://www.youtube.com/watch?v=Ua21uPr1eRc&amp;t=1161"">19:21</a> y😮g nac",2024-02-20T13:00:55Z,yang kalah masti bingong maklum yg namanya orang kalah bingong dan strees s s yg nac,yang kalah masti bingong maklum yang namanya orang kalah bingong dan strees si si yang nac,"['yang', 'kalah', 'masti', 'bingong', 'maklum', 'yang', 'namanya', 'orang', 'kalah', 'bingong', 'dan', 'strees', 'si', 'si', 'yang', 'nac']","['kalah', 'masti', 'bingong', 'maklum', 'namanya', 'orang', 'kalah', 'bingong', 'strees', 'si', 'si', 'nac']",kalah masti bingong maklum nama orang kalah bingong strees si si nac
2024-02-20T12:57:26Z,@Ndell01,Ua21uPr1eRc,"Heran kepingin amat jadi presiden,dah kalah2 aja mendingan ucapin sama yg menang",2024-02-20T12:57:26Z,heran kepingin amat jadi presidendah kalah2 aja mendingan ucapin sama yg menang,heran pengin amat jadi presidendah kalah2 saja mendingan mengucapkan sama yang menang,"['heran', 'pengin', 'amat', 'jadi', 'presidendah', 'kalah2', 'saja', 'mendingan', 'mengucapkan', 'sama', 'yang', 'menang']","['heran', 'pengin', 'presidendah', 'kalah2', 'mendingan', 'menang']",heran pengin presidendah kalah2 mending menang
2024-02-20T12:55:47Z,@user-gq1hk6fk4w,Ua21uPr1eRc,An anjjs  a  anjs peresjkden kndo  n tangkal perabowo gjnran jokowj,2024-02-20T12:55:47Z,an anjjs a anjs peresjkden kndo n tangkal perabowo gjnran jokowj,an anjjs a anjs peresjkden kndo n tangkal perabowo gjnran jokowj,"['an', 'anjjs', 'a', 'anjs', 'peresjkden', 'kndo', 'n', 'tangkal', 'perabowo', 'gjnran', 'jokowj']","['an', 'anjjs', 'a', 'anjs', 'peresjkden', 'kndo', 'n', 'tangkal', 'perabowo', 'gjnran', 'jokowj']",an anjjs a anjs peresjkden kndo n tangkal perabowo gjnran jokowj
2024-02-20T12:52:30Z,@user-gq1hk6fk4w,Ua21uPr1eRc,Añjķis ankjs lletesiden jndo,2024-02-20T12:52:30Z,ajis ankjs lletesiden jndo,ajis ankjs lletesiden jndo,"['ajis', 'ankjs', 'lletesiden', 'jndo']","['ajis', 'ankjs', 'lletesiden', 'jndo']",ajis ankjs lletesiden jndo
2024-02-20T12:51:38Z,@user-gq1hk6fk4w,Ua21uPr1eRc,😮ajakan  anjs pereskdanjan  anjjs perskkden  aanjj,2024-02-20T12:51:38Z,ajakan anjs pereskdanjan anjjs perskkden aanjj,ajakan anjs pereskdanjan anjjs perskkden aanjj,"['ajakan', 'anjs', 'pereskdanjan', 'anjjs', 'perskkden', 'aanjj']","['ajakan', 'anjs', 'pereskdanjan', 'anjjs', 'perskkden', 'aanjj']",aja anjs pereskdanjan anjjs perskkden aanjj
2024-02-20T12:49:39Z,@user-gq1hk6fk4w,Ua21uPr1eRc,Tangkap jokkwj gkbran perabowo tNgkap  gannat menag dj sjl tra  anis petesjden jnsk,2024-02-20T12:49:39Z,tangkap jokkwj gkbran perabowo tngkap gannat menag dj sjl tra anis petesjden jnsk,tangkap jokkwj gkbran perabowo tngkap gannat menag dj sjl tra anis petesjden jnsk,"['tangkap', 'jokkwj', 'gkbran', 'perabowo', 'tngkap', 'gannat', 'menag', 'dj', 'sjl', 'tra', 'anis', 'petesjden', 'jnsk']","['tangkap', 'jokkwj', 'gkbran', 'perabowo', 'tngkap', 'gannat', 'menag', 'dj', 'sjl', 'tra', 'anis', 'petesjden', 'jnsk']",tangkap jokkwj gkbran perabowo tngkap gannat menag dj sjl tra anis petesjden jnsk
2024-02-20T12:08:29Z,@cosmasmidi2079,Ua21uPr1eRc,saya heran ya sakwan2 kita yang mebgikutti kompentisi pilpris ini ketika kalah tidakmerasa puas iniyang saya herankan seharus kita harus lapangdada cubalah kitaberpikir yanglebih baiklagi yang kalah bearti tidak di ingankan masyarakat yang menang maka Itulah pulihan masyarakat kita ya maaf kawan kalausaya salah,2024-02-20T12:08:29Z,saya heran ya sakwan2 kita yang mebgikutti kompentisi pilpris ini ketika kalah tidakmerasa puas iniyang saya herankan seharus kita harus lapangdada cubalah kitaberpikir yanglebih baiklagi yang kalah bearti tidak di ingankan masyarakat yang menang maka itulah pulihan masyarakat kita ya maaf kawan kalausaya salah,saya heran ya sakwan2 kita yang mebgikutti kompentisi pilpris ini ketika kalah tidakmerasa puas iniyang saya herankan seharus kita harus lapangdada cubalah kitaberpikir yanglebih baiklagi yang kalah bearti tidak di ingankan masyarakat yang menang maka itulah pulihan masyarakat kita ya maaf kawan kalausaya salah,"['saya', 'heran', 'ya', 'sakwan2', 'kita', 'yang', 'mebgikutti', 'kompentisi', 'pilpris', 'ini', 'ketika', 'kalah', 'tidakmerasa', 'puas', 'iniyang', 'saya', 'herankan', 'seharus', 'kita', 'harus', 'lapangdada', 'cubalah', 'kitaberpikir', 'yanglebih', 'baiklagi', 'yang', 'kalah', 'bearti', 'tidak', 'di', 'ingankan', 'masyarakat', 'yang', 'menang', 'maka', 'itulah', 'pulihan', 'masyarakat', 'kita', 'ya', 'maaf', 'kawan', 'kalausaya', 'salah']","['heran', 'sakwan2', 'mebgikutti', 'kompentisi', 'pilpris', 'kalah', 'tidakmerasa', 'puas', 'iniyang', 'herankan', 'seharus', 'lapangdada', 'cubalah', 'kitaberpikir', 'yanglebih', 'baiklagi', 'kalah', 'bearti', 'ingankan', 'masyarakat', 'menang', 'pulihan', 'masyarakat', 'maaf', 'kawan', 'kalausaya', 'salah']",heran sakwan2 mebgikutti kompentisi pilpris kalah tidakmerasa puas iniyang heran harus lapangdada cubalah kitaberpikir yanglebih baiklagi kalah bearti ingankan masyarakat menang pulih masyarakat maaf kawan kalausaya salah
2024-02-20T09:16:00Z,@RoySitumorang-su4tm,Ua21uPr1eRc,Untut lembaga surpemu,2024-02-20T09:16:00Z,untut lembaga surpemu,untut lembaga surpemu,"['untut', 'lembaga', 'surpemu']","['untut', 'lembaga', 'surpemu']",untut lembaga surpemu
2024-02-20T07:58:08Z,@csmchannel,Ua21uPr1eRc,Curang ny dimana saya rakyat jawa antusias pilih 100% bpk prabowo gibran. Mau apa kalian apakalian tidak terima kekalahan. Kubu 01 dan kubu 03 jika ada pemilihan lagi pasti lebih tinggi dari angka yg di dapat 02  karna rakyat sudah pintar untk. memilih ingat itu.!!!,2024-02-20T07:58:08Z,curang ny dimana saya rakyat jawa antusias pilih bpk prabowo gibran mau apa kalian apakalian tidak terima kekalahan kubu dan kubu jika ada pemilihan lagi pasti lebih tinggi dari angka yg di dapat karna rakyat sudah pintar untk memilih ingat itu,curang nya dimana saya rakyat jawa antusias pilih bpk prabowo gibran mau apa kalian apakalian tidak terima kekalahan kubu dan kubu jika ada pemilihan lagi pasti lebih tinggi dari angka yang di dapat karena rakyat sudah pintar untuk memilih ingat itu,"['curang', 'nya', 'dimana', 'saya', 'rakyat', 'jawa', 'antusias', 'pilih', 'bpk', 'prabowo', 'gibran', 'mau', 'apa', 'kalian', 'apakalian', 'tidak', 'terima', 'kekalahan', 'kubu', 'dan', 'kubu', 'jika', 'ada', 'pemilihan', 'lagi', 'pasti', 'lebih', 'tinggi', 'dari', 'angka', 'yang', 'di', 'dapat', 'karena', 'rakyat', 'sudah', 'pintar', 'untuk', 'memilih', 'ingat', 'itu']","['curang', 'nya', 'dimana', 'rakyat', 'jawa', 'antusias', 'pilih', 'bpk', 'prabowo', 'gibran', 'apakalian', 'terima', 'kekalahan', 'kubu', 'kubu', 'pemilihan', 'angka', 'rakyat', 'pintar', 'memilih']",curang nya mana rakyat jawa antusias pilih bpk prabowo gibran apakalian terima kalah kubu kubu pilih angka rakyat pintar pilih
2024-02-20T06:24:33Z,@user-re7ox9rj3t,Ua21uPr1eRc,Klu ada kecurangan kenapa harus nunggu selesai tinggal tidak terima hasil pemilu biar di afakan pemilu ulang beres biar gak lama lama,2024-02-20T06:24:33Z,klu ada kecurangan kenapa harus nunggu selesai tinggal tidak terima hasil pemilu biar di afakan pemilu ulang beres biar gak lama lama,kalau ada kecurangan kenapa harus menunggu selesai tinggal tidak terima hasil pemilu biar di afakan pemilu ulang beres biar tidak lama lama,"['kalau', 'ada', 'kecurangan', 'kenapa', 'harus', 'menunggu', 'selesai', 'tinggal', 'tidak', 'terima', 'hasil', 'pemilu', 'biar', 'di', 'afakan', 'pemilu', 'ulang', 'beres', 'biar', 'tidak', 'lama', 'lama']","['kecurangan', 'menunggu', 'selesai', 'tinggal', 'terima', 'hasil', 'pemilu', 'biar', 'afakan', 'pemilu', 'ulang', 'beres', 'biar']",curang tunggu selesai tinggal terima hasil milu biar afakan milu ulang beres biar
2024-02-20T03:03:37Z,@supriyantobinramelan4109,Ua21uPr1eRc,"Siapapun presidennya bisa buat makmur negri ini. Terutama  BBM murah  Sembako murah ,,,terus jgn menangani covid seperti yg sudah  membuat rakyat hancur sampai sekarang ,,,",2024-02-20T03:03:37Z,siapapun presidennya bisa buat makmur negri ini terutama bbm murah sembako murah terus jgn menangani covid seperti yg sudah membuat rakyat hancur sampai sekarang,siapapun presidennya bisa buat makmur negeri ini terutama bbm murah sembako murah terus jangan menangani covid seperti yang sudah membuat rakyat hancur sampai sekarang,"['siapapun', 'presidennya', 'bisa', 'buat', 'makmur', 'negeri', 'ini', 'terutama', 'bbm', 'murah', 'sembako', 'murah', 'terus', 'jangan', 'menangani', 'covid', 'seperti', 'yang', 'sudah', 'membuat', 'rakyat', 'hancur', 'sampai', 'sekarang']","['presidennya', 'makmur', 'negeri', 'bbm', 'murah', 'sembako', 'murah', 'menangani', 'covid', 'rakyat', 'hancur']",presiden makmur negeri bbm murah sembako murah tangan covid rakyat hancur
2024-02-19T23:36:04Z,@iosghiims5861,Ua21uPr1eRc,"mafhum kita ketahui, seseorang selalu akan berbicara sesuai kepentingannya,itu normal.pemilihan kata dan intonasi digunakan untuk mempengaruhi pikiran orang meskipun orang yg JD target kebanyakan juga SDH paham tujuann si pembicara,,,itu normal kita ketahui bersama.,JD seru aja jika melihat ekspresi seseorang berbicara membuat alasan dgn intonasinya.😁",2024-02-19T23:36:04Z,mafhum kita ketahui seseorang selalu akan berbicara sesuai kepentingannyaitu normal pemilihan kata dan intonasi digunakan untuk mempengaruhi pikiran orang meskipun orang yg jd target kebanyakan juga sdh paham tujuann si pembicaraitu normal kita ketahui bersama jd seru aja jika melihat ekspresi seseorang berbicara membuat alasan dgn intonasinya,mafhum kita ketahui seseorang selalu akan berbicara sesuai kepentingannyaitu normal pemilihan kata dan intonasi digunakan untuk mempengaruhi pikiran orang meskipun orang yang jadi target kebanyakan juga sudah paham tujuann sih pembicaraitu normal kita ketahui bersama jadi seru saja jika melihat ekspresi seseorang berbicara membuat alasan dengan intonasinya,"['mafhum', 'kita', 'ketahui', 'seseorang', 'selalu', 'akan', 'berbicara', 'sesuai', 'kepentingannyaitu', 'normal', 'pemilihan', 'kata', 'dan', 'intonasi', 'digunakan', 'untuk', 'mempengaruhi', 'pikiran', 'orang', 'meskipun', 'orang', 'yang', 'jadi', 'target', 'kebanyakan', 'juga', 'sudah', 'paham', 'tujuann', 'sih', 'pembicaraitu', 'normal', 'kita', 'ketahui', 'bersama', 'jadi', 'seru', 'saja', 'jika', 'melihat', 'ekspresi', 'seseorang', 'berbicara', 'membuat', 'alasan', 'dengan', 'intonasinya']","['mafhum', 'ketahui', 'berbicara', 'sesuai', 'kepentingannyaitu', 'normal', 'pemilihan', 'intonasi', 'mempengaruhi', 'pikiran', 'orang', 'orang', 'target', 'kebanyakan', 'paham', 'tujuann', 'sih', 'pembicaraitu', 'normal', 'ketahui', 'seru', 'ekspresi', 'berbicara', 'alasan', 'intonasinya']",mafhum tahu bicara sesuai kepentingannyaitu normal pilih intonasi pengaruh pikir orang orang target banyak paham tujuann sih pembicaraitu normal tahu seru ekspresi bicara alas intonasi
